PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Marie, Vincent; Bechar, Ikhlef; Bouchara, Frederic			IEEE					Real-time maritime situation awareness based on deep learning with dynamic anchors								2018 15TH IEEE INTERNATIONAL CONFERENCE ON ADVANCED VIDEO AND SIGNAL BASED SURVEILLANCE (AVSS)								121	126					2018	2018	Situation awareness in maritime environment entails early detection and classification of maritime targets of varying sizes, depths, shapes, textures, and contrasts. Thus, this paper describes a novel deep learning based maritime situation awareness approach using high-definition video. Maritime object detection is achieved in three main steps. At first, a key region based tracking algorithm allows to, dynamically and parsimoniously, extract high-quality region proposals mainly focalized around rigid (i.e.; potential object) video locations. The latter are, further, fed into a Fast-RCNN for carrying out objectness detection and box regression. Finally, a mere box post-regression operation enables to extract maritime objects. Furthermore, the found object detections are fed into a second classification RCNN, specifically, trained to recognize up to 40 vessel classes. Our experiments have shown that the proposed approach achieves state of the art speed and accuracy.		[Marie, Vincent; Bechar, Ikhlef; Bouchara, Frederic] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS,UMR 7020, Toulon, France; [Marie, Vincent] CS Syst Informat, Paris, France; [Marie, Vincent] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS,UMR 7020, Toulon, France; [Marie, Vincent] CS Syst Informat, Paris, France				15th IEEE International Conference on Advanced Video and Signal Based Surveillance (AVSS)	NOV 27-30, 2018	IEEE; IEEE Signal Proc Soc	Auckalnd Univ Technol, Auckland, NEW ZEALAND	2							Engineering, Electrical & Electronic; Imaging Science & Photographic Technology	WOS:000468081400021		
J	Wu, Changshun; Demongodin, Isabel; Giua, Alessandro			IEEE					Computation of synchronizing sequences for a class of 1-place-unbounded synchronized Petri nets								International Conference on Control Decision and Information Technologies								51	57					2018	2018	Identification of a final state after red a test is one of the fundamental testing problems for discrete event systems and synchronizing sequences represents a conventional solution to this problem. In this paper, we consider systems modeled by a special class of synchronized Petri nets, called 1-place-unbounded, that contain a single unbounded place. The infinite reachability spaces of such nets can be characterized by two types of finite graphs, called improved modified coverability graph and weighted automata with safety conditions. In case these two finite graphs are deterministic, we develop novel computation algorithms for synchronizing sequences for this class of nets by decomposing the finite graphs into strongly connected components.		[Wu, Changshun; Demongodin, Isabel; Giua, Alessandro] Aix Marseille Univ, CNRS, Marseille, France; [Wu, Changshun; Demongodin, Isabel; Giua, Alessandro] Univ Toulon & Var, LIS, UMR 7020, Toulon, France; [Giua, Alessandro] Univ Cagliari, DIEE, Cagliari, Italy; [Wu, Changshun] Aix Marseille Univ, CNRS, Marseille, France; [Wu, Changshun] Univ Toulon & Var, LIS, UMR 7020, Toulon, France				5th International Conference on Control, Decision and Information Technologies (CoDIT)	APR 10-13, 2018	IEEE Syst Man & Cybernet Soc; IEEE Control Syst Soc; Aristotle Univ Thessaloniki, Sch Math; Int Assoc Hydrogen Energy; Int Inst Innovat Ind Engn & Entrepreneurship	Thessaloniki, GREECE	4							Automation & Control Systems; Engineering, Electrical & Electronic	WOS:000468641000009		
J	Yang, Wenjing; Brenner, Leonardo; Giua, Alessandro			IEEE					Computation of Activation Probabilities in the Independent Cascade Model								International Conference on Control Decision and Information Technologies								791	797					2018	2018	Based on the concepts of word-of-mouth effect and viral marketing, the diffusion of an innovation may be triggered starting from a set of initial users. Estimating the influence spread is a preliminary step to determine a suitable or even optimal set of initial users to reach a given goal. In this paper, we focus on a stochastic model called the Independent Cascade model, and compare a few approaches to compute activation probabilities of nodes in a social network, i.e., the probability that a user adopts the innovation. In the paper, first we propose the Path Method which computes the exact value of the activation probabilities but it has high complexity. Second an approximated method, called SSS-Noself, is obtained by modification of the existing SteadyStateSpread algorithm, based on fixed-point computation, to achieve a better accuracy. Finally an efficient approach, also based on fixed-point computation, is proposed to compute the probability that a node is activated though a path of minimal length from the seed set. This algorithm, called SSS-Bound-t algorithm, can provide a lower-bound for the computation of activation probabilities.		[Yang, Wenjing; Brenner, Leonardo; Giua, Alessandro] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS UMR 7020, Toulon, France; [Giua, Alessandro] Univ Cagliari, DIEE, Cagliari, Italy; [Yang, Wenjing] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS UMR 7020, Toulon, France				5th International Conference on Control, Decision and Information Technologies (CoDIT)	APR 10-13, 2018	IEEE Syst Man & Cybernet Soc; IEEE Control Syst Soc; Aristotle Univ Thessaloniki, Sch Math; Int Assoc Hydrogen Energy; Int Inst Innovat Ind Engn & Entrepreneurship	Thessaloniki, GREECE	2							Automation & Control Systems; Engineering, Electrical & Electronic	WOS:000468641000133		
J	Trardi, Y.; Ananou, B.; Haddi, Z.; Ouladsine, M.			IEEE					Multi-Dynamics Analysis of QRS Complex for Atrial Fibrillation Diagnosis								International Conference on Control Decision and Information Technologies								1067	1072					2018	2018	This paper presents an effective atrial fibrillation (AF) diagnosis algorithm based on multi-dynamics analysis of QRS complex. The idea behind this approach is to produce a variety of heartbeat time series features employing several linear and nonlinear functions via different dynamics of the QRS complex signal. These extracted features from these dynamics will be connected through machine learning based algorithms such as Support Vector Machine (SVM) and Multiple Kernel Learning (MKL), to detect AF episode occurrences. The reported performances of these methods were evaluated on the Long-Term AF Database which includes 84 of 24-hour ECG recording. Thereafter, each record was divided into consecutive intervals of one-minute segments to feed the classifier models. The obtained sensitivity, specificity and positive classification using SVM were 96.54%, 99.69%, and 99.62%, respectively, and for MKL they reached 95.47%, 99.89%, and 99.87%, respectively. Therefore, these medical-oriented detectors can be clinically valuable to healthcare professional for screening AF pathology.		[Trardi, Y.; Ananou, B.; Haddi, Z.; Ouladsine, M.] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS UMR 7020, Marseille, France; [Trardi, Y.] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS UMR 7020, Marseille, France				5th International Conference on Control, Decision and Information Technologies (CoDIT)	APR 10-13, 2018	IEEE Syst Man & Cybernet Soc; IEEE Control Syst Soc; Aristotle Univ Thessaloniki, Sch Math; Int Assoc Hydrogen Energy; Int Inst Innovat Ind Engn & Entrepreneurship	Thessaloniki, GREECE	4							Automation & Control Systems; Engineering, Electrical & Electronic	WOS:000468641000180		
J	Minghelli, Audrey; Lei, Manchun; Charmasson, Sabine; Rey, Vincent			IEEE					Suspended Particulate Matter monitoring with GOCI images after the Tohoku tsunami (March 2011)								2018 OCEANS - MTS/IEEE KOBE TECHNO-OCEANS (OTO)														2018	2018	The Fukushima Daiichi nuclear disaster on 11 March 2011 was caused by the tsunami which was itself triggered by the devastating moment magnitude Mw9.0 earthquake. The present study investigates spatial and temporal changes of Suspended Particulate Matter (SPM) contents in the North-Eastern part of Japan, in the Pacific Ocean after the tsunami with a geostationary ocean color sensor. The Geostationary Ocean Color Imager (GOCI) launched in 2010, covers an area of 2,500 km x 2,500 km centered on the Korean peninsula, including the Japanese area and provides 8 images per day allowing the analysis of rapid changes that can occur during the day. Corrected from the atmospheric effect, the images were used to estimate the SPM concentrations maps. These maps were then analyzed between 5 March and 25 May 2011. The SPM notably increased (by 250 %) both along the coast and in the Bay of Sendai shortly after the tsunami and stable structures of SPM appeared at 2, 14, 25 and 37 km from the coast. In this paper we attempt to explain the origin and the fate of the SPM concentration observed till the end of May 2011 through analysis of meteorological conditions, river discharges and tsunami waves properties.		[Minghelli, Audrey] Aix Marseille Univ, Univ Toulon, LIS UMR 7296, La Garde, France; [Lei, Manchun] IGN, LaSTIG, St Mande, France; [Charmasson, Sabine] Inst Radioprotect & Surete Nucl, La Seyne Sur Mer, France; [Rey, Vincent] Univ Toulon & Var, CNRS INSU, IRD, MIO, La Garde, France; [Minghelli, Audrey] Aix Marseille Univ, Univ Toulon, LIS UMR 7296, La Garde, France				OCEANS - MTS/IEEE Kobe Techno-Oceans Conference (OTO)	MAY 28-31, 2018	IEEE; MTS	Kobe, JAPAN	0							Engineering, Marine; Engineering, Ocean; Oceanography	WOS:000465206800174		
J	Spagnoli, Jerome; Minghelli, Audrey; Charmasson, Sabine			IEEE					Shoreline monitoring Using WorldView-2 images along the coast of Sendai after the Tohoku tsunami in presence of foam								2018 OCEANS - MTS/IEEE KOBE TECHNO-OCEANS (OTO)														2018	2018	This study focuses on the monitoring of the shoreline in the bay of Sendai with high spatial resolution satellite images, after the Tohoku Tsunami, with the presence of foam which usually leads to an invalid shoreline detection. The monitoring uses multispectral classifications: Several distances for multispectral classifications are compared: Euclidian distance (ED), Spectral Angle Mapper (SAM) or Mahalanobis Distance (MAH) in order to classify pixels into three classes: land, foam and water. The fusion between water and foam classes shows a separation between water and land. Results of each method are compared to the validation data. This comparison is operated with WorldView-2 multispectral images (8 bands, 2 m resolution) acquired before and after the Tohoku tsunami. The MAH is the distance delivering the best results.		[Spagnoli, Jerome; Minghelli, Audrey] Univ Toulon & Var, LIS, La Garde, France; [Charmasson, Sabine] IRSN, La Seyne Sur Mer, France; [Spagnoli, Jerome] Univ Toulon & Var, LIS, La Garde, France				OCEANS - MTS/IEEE Kobe Techno-Oceans Conference (OTO)	MAY 28-31, 2018	IEEE; MTS	Kobe, JAPAN	0							Engineering, Marine; Engineering, Ocean; Oceanography	WOS:000465206800093		
J	Vu, M. T.; Lacroix, Y.; Nguyen, V. T.								Investigating the effects of sea-level rise on morphodynamics in the western Giens tombolo, France								IOP Conference Series-Earth and Environmental Science				167						012027	10.1088/1755-1315/167/1/012027			2018	2018	Rising sea level along with the occurrence of greater and more frequent storms would cause not only coastal flooding, but also beach erosion and shoreline retreat problems. The Almanarre beach along the western Giens tombolo is socio-economically and heavily vulnerable to accelerated sea level rise due to its high touristic value and low-lying topography. Therefore, it is necessary to quantify the impacts of sea level rise (SLR) on the morphodynamics in this area, e.g. to evaluate the relationship between the beach erosion and SLR. Coupled hydrodynamic and sediment transport numerical models are used to investigate the changes in current, wave and sediment dynamics when sea level rises. A total of 16 scenarios with and without SLR are simulated. The effectiveness of the coupled model is assessed by comparison of simulated values with available field measurements. The results presented in this work should be useful in the investigation of other coastal regions.		[Vu, M. T.; Lacroix, Y.] Univ Toulon & Var, Ave G Pompidou, F-83162 La Valette Du Var, France; [Vu, M. T.; Nguyen, V. T.] Univ Transport & Commun, Hanoi 100000, Vietnam; [Lacroix, Y.] Univ Aquila, MEMOCS, Laquila, Italy; [Vu, M. T.] Univ Toulon & Var, Ave G Pompidou, F-83162 La Valette Du Var, France; [Vu, M. T.] Univ Transport & Commun, Hanoi 100000, Vietnam				8th International Conference on Environment Science and Engineering (ICESE)	MAR 11-13, 2018		Barcelona, SPAIN	1							Engineering, Environmental; Environmental Sciences	WOS:000467581600027		
J	Fourniol, Manon; Gies, Valentin; Barchasz, Valentin; Kussener, Edith; Glotin, Herve			IEEE					Applications of an Ultra Low-Power Analog Wake-up Detector for Environmental IoT Networks and Military Smart Dust								2018 IEEE INTERNATIONAL CONFERENCE ON INTERNET OF THINGS AND INTELLIGENCE SYSTEM (IOTAIS)								16	22					2018	2018	Being used for synchronizing and triggering environmental and military Internet of Things (IoT) wireless networks, an ultra low power wake-up system based on frequency analysis is presented in this paper. With an average power consumption of 34 mu W, this wake-up detector is able to detect signals in different frequency bands, generating a separate output interrupt for each of them. Adding an additional frequency band detector only costs an additional 500nA. Applications to data retrieval in a military smart dust using a drone on a battlefield, and for activation and synchronization of a environmental wireless sensor network are presented. This later uses a multi-frequency light pulses burst propagation algorithm for triggering a whole wireless sensor network in harsh conditions such as a dense rain forest in 50ms, and for synchronizing it with a timing precision of less than 20 mu s in a large network.		[Fourniol, Manon; Gies, Valentin; Kussener, Edith] Univ Toulon & Var, Aix Marseille Univ, ISEN, IM2NP,CNRS,UMR 7334, Marseille, France; [Glotin, Herve] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS,UMR 7020, Toulon, France; [Fourniol, Manon; Gies, Valentin; Barchasz, Valentin] Univ Toulon & Var, SMIoT, Toulon, France; [Fourniol, Manon] Univ Toulon & Var, Aix Marseille Univ, ISEN, IM2NP,CNRS,UMR 7334, Marseille, France; [Fourniol, Manon] Univ Toulon & Var, SMIoT, Toulon, France				IEEE International Conference on Internet of Things and Intelligence System (IOTAIS)	NOV 01-03, 2018	IEEE; Telkom Univ, IOT Ctr; IEEE Signal Proc Soc, Indonesia Chapter; IEEE Commun Soc, Indonesia Chapter	Bali, INDONESIA	8							Computer Science, Information Systems; Telecommunications	WOS:000463172200004		
J	Fourniol, Manon; Gies, Valentin; Barchasz, Valentin; Kussener, Edith; Barthelemy, Herve; Vauche, Remy; Glotin, Herve			IEEE					Analog Ultra Low-Power Acoustic Wake-Up System Based on Frequency Detection								2018 IEEE INTERNATIONAL CONFERENCE ON INTERNET OF THINGS AND INTELLIGENCE SYSTEM (IOTAIS)								109	115					2018	2018	An ultra low power acoustic wake-up detector based on high frequency signal analysis is presented in this paper. Focused on environmental or military Internet of Things (IoT) applications, it aims at detecting in real time the presence of specific animal species or drones for generating alerts and for triggering power consuming tasks such as high frequency signal recording only when needed. This wake-up detector continuously monitors the presence of specific frequencies in an analog acoustic signal, with a good frequency selectivity and a high frequency detection capability. It is based on an ultra-low analog frequency to voltage converter using a current-mirror, analog timers and comparators. Dedicated to long term stealth environmental or military surveys, a strong emphasis has been put on power consumption reduction in order to limit size and weight of the system. This power consumption has been reduced to 34 mu W, leading to a full year of autonomy including the microphone when powered by 3 coin cell CR2032 batteries.		[Fourniol, Manon; Gies, Valentin; Kussener, Edith; Barthelemy, Herve; Vauche, Remy] Univ Toulon & Var, Aix Marseille Univ, ISEN, IM2NP,CNRS,UMR 7334, Marseille, France; [Glotin, Herve] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS,UMR 7020, Toulon, France; [Fourniol, Manon; Gies, Valentin; Barchasz, Valentin] Univ Toulon & Var, SMIoT, Toulon, France; [Fourniol, Manon] Univ Toulon & Var, Aix Marseille Univ, ISEN, IM2NP,CNRS,UMR 7334, Marseille, France; [Fourniol, Manon] Univ Toulon & Var, SMIoT, Toulon, France				IEEE International Conference on Internet of Things and Intelligence System (IOTAIS)	NOV 01-03, 2018	IEEE; Telkom Univ, IOT Ctr; IEEE Signal Proc Soc, Indonesia Chapter; IEEE Commun Soc, Indonesia Chapter	Bali, INDONESIA	1							Computer Science, Information Systems; Telecommunications	WOS:000463172200019		
J	Saillard, M.; Platzer, F.; Fabbro, V.			IEEE					Theoretical analysis of 2D spectra of radar returns								2018 2ND URSI ATLANTIC RADIO SCIENCE MEETING (AT-RASC)														2018	2018	The work presented here aims at interpreting the pattern observed at low frequencies in wavenumber-frequency representations (dispersion diagrams) of radar returns. This pattern is sometimes referred to as the "group line" in the literature and is known to result from non-linearities. To this end, we have analytically calculated the patterns generated by various non-linear terms of second order in sea surface height and compared them with numerical simulations of the backscattered field or with an empirical law.		[Saillard, M.; Platzer, F.] Univ Toulon & Var, Mediterranean Inst Oceanog, Aix Marseille Univ, CNRS,IRD,UM 110, CS 60584, F-83041 Toulon 9, France; [Platzer, F.; Fabbro, V.] Off Natl Etud & Rech Aerosp, Electromagnetism & Radar Dept, 2 Ave Edouard Belin,BP 74025, F-31055 Toulouse 4, France; [Saillard, M.] Univ Toulon & Var, Mediterranean Inst Oceanog, Aix Marseille Univ, CNRS,IRD,UM 110, CS 60584, F-83041 Toulon 9, France				2nd URSI Atlantic Radio Science Meeting (AT-RASC)	MAY 28-JUN 01, 2018		Meloneras, SPAIN	0							Optics; Telecommunications	WOS:000462069500213		
J	Chagmani, Maissa; Xerri, Bernard; Borloz, Bruno			Assoc Comp Machinery					Application of the Constrained Stochastic Matched Filter Subspace Tracking to Submarine Acoustic Signals								PROCEEDINGS OF THE 2ND MEDITERRANEAN CONFERENCE ON PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE (MEDPRAI-2018)								33	37		10.1145/3177148.3180091			2018	2018	In this paper, we arc interested in the processing of real underwater acoustics signals which have many fields of application as detection and denoising by proposing an iterative and fast version of the CSMF, called CSMFST for Constrained Subspace Matched Filter Subspace Tracking, which is based on the Subspace Projection-type algorithms and we apply it to a nonstationary sinusoidal signal which is similar to a dolphin click and a nonwhite noise which is the sound of ocean waves.		[Chagmani, Maissa; Xerri, Bernard; Borloz, Bruno] Univ Toulon & Var, IM2NP, Marseille, France; [Chagmani, Maissa] Univ Toulon & Var, IM2NP, Marseille, France				2nd Mediterranean Conference on Pattern Recognition and Artificial Intelligence (MedPRAI)	MAR 27-28, 2018	Bahria Univ; Univ Larbi Tebessi Tebessa; OCP; ENSIAS; Int Assoc Pattern Recognit	Ibn Tofail Univ, Rabat, MOROCCO	0							Computer Science, Artificial Intelligence; Imaging Science & Photographic Technology	WOS:000460471100006		
J	Arrighi, Pablo; Di Molfetta, Giuseppe; Eon, Nathanael								A Gauge-Invariant Reversible Cellular Automaton								Lecture Notes in Computer Science				10875				1	12		10.1007/978-3-319-92675-9_1			2018	2018	Gauge-invariance is a fundamental concept in physics-known to provide mathematical justifications for the fundamental forces. In this paper, we provide discrete counterparts to the main gauge theoretical concepts, directly in terms of Cellular Automata. More precisely, we describe a step-by-step gauging procedure to enforce local symmetries upon a given Cellular Automaton. We apply it to a simple Reversible Cellular Automaton for concreteness. From a Computer Science perspective, discretized gauge theories may be of use in numerical analysis, quantum simulation, fault-tolerant (quantum) computation. From a mathematical perspective, discreteness provides a simple yet rigorous route straight to the core concepts.		[Arrighi, Pablo; Di Molfetta, Giuseppe; Eon, Nathanael] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS, Marseille, France; [Arrighi, Pablo] IXXI, Lyon, France; [Di Molfetta, Giuseppe] Univ Valencia, CSIC, Dept Fis Ter, Dr Moliner 50, E-46100 Burjassot, Spain; [Di Molfetta, Giuseppe] Univ Valencia, CSIC, IFIC, Dr Moliner 50, E-46100 Burjassot, Spain; [Eon, Nathanael] Ecole Cent, Marseille, France; [Eon, Nathanael] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS, Marseille, France; [Eon, Nathanael] Ecole Cent, Marseille, France				24th IFIP WG 1.5 International Workshop on Cellular Automata and Discrete Complex Systems (AUTOMATA)	JUN 20-22, 2018	IFIP Working Grp 1 5; Ghent Univ, Dept Data Anal & Math Modelling, Res Unit Knowledge Based Syst; Dell Inc	Ghent Univ, Ghent, BELGIUM	2							Computer Science, Theory & Methods	WOS:000460443200001		
J	Golliot, Julie; Timsit, Michele; Herrera, Cathy; Fontugne, Elodie; Abellard, Alexandre; Durampart, Michel			Assoc Comp Machinery					Specification, Use and Impact of the Persuasive Serious Game S'TIM in a Rehabilitation Process for Patients with Dysexecutive Syndrome								DH '18: PROCEEDINGS OF THE 2018 INTERNATIONAL CONFERENCE ON DIGITAL HEALTH								150	151		10.1145/3194658.3194687			2018	2018	The aim of this multidisciplinary study is to specify and develop a Serious-Game (SG) to immerge patients with a dysexecutive syndrome in a virtual word. With an elaborate scenario and various challenges, the SG we named S'TIM is used on a robotised and easy-to-use touch table. The high stakes for patients are firstly to break anosognosia and intrinsically motivate patients to implicate them in their rehabilitation; Secondly to enable them to reach a sufficient metacognition level to develop their own strategy and select the most relevant in each context. Finally, to facilitate these strategies transfer in daily-life. Changes in organisations will also be observed.		[Golliot, Julie; Timsit, Michele; Herrera, Cathy; Fontugne, Elodie] Clin RGDS Provence Bourbonne, Aubagne, France; [Golliot, Julie; Abellard, Alexandre; Durampart, Michel] Univ Toulon & Var, IMSIC, Toulon, France; [Golliot, Julie] Clin RGDS Provence Bourbonne, Aubagne, France; [Golliot, Julie] Univ Toulon & Var, IMSIC, Toulon, France				8th International Conference on Digital Health (DH)	APR 23-26, 2018	ACM Special Interest Grp Knowledge Discovery & Data Mining; ICPS; Digital Biomarkers; Frost & Sullivan; WEB Conference; Int Journal Environm Res & Publ Hlth; Invest Lyon; UCL IRDR; UCL European Inst; Maddyness	Lyon, FRANCE	0							Computer Science, Interdisciplinary Applications; Public, Environmental & Occupational Health; Medical Informatics	WOS:000460466600026		
J	Medina, Jose Luis Vilchis; Siegel, Pierre; Risch, Vincent; Doncescu, Andrei			IEEE					Intelligent and Adaptive System based on a Non-monotonic Logic for an Autonomous Motor-glider								International Conference on Control Automation Robotics and Vision								442	447					2018	2018	This article we present an intelligent and adaptive system for an autonomous motor-glider based on non-monotonic logic. Piloting is an activity with many constraints. It could have conflicting situations and an uncertain environment. When a pilot faces such kind of situations, he enters into reasoning under uncertainty. Because maybe there are rules with incomplete and contradictory informations, e.i. legislation rules, tower control orders, security rules ... Despite the fact that decisions have to be taken at all times regarding different objectives. Default logic is used to find fixed points from ambiguous and conflicting informations. The model proposed here embeds a knowledge of the world based on a set of situations, objectives and actions. After computation of plausible solutions, decision-making is expressed thanks to a non-probabilistic model. On the other hand, we also study the property of resilience which allows to absorb and modify to overcome disturbances. The core of this property is based on the interaction of the possible solutions and the connectivity of its states. Including the resilience in our model allows to carry out the convergence of one or several goals. Eventually, we present some preliminary results of the implementation.		[Medina, Jose Luis Vilchis; Siegel, Pierre; Risch, Vincent] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS, Marseille, France; [Doncescu, Andrei] CNRS, LAAS, Toulouse, France; [Medina, Jose Luis Vilchis] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS, Marseille, France				15th International Conference on Control, Automation, Robotics and Vision (ICARCV)	NOV 18-21, 2018		Singapore, SINGAPORE	0							Automation & Control Systems; Robotics	WOS:000459847700075		
J	Mhiri, Mongia; Ben Hammadi, Aymen; Haddad, Fayrouz; Saad, Sehmi; Besbes, Kamel			IEEE					VHF, UHF Voltage-Controlled Bandpass Filter Employing Tunable Active Inductor								International Multi-Conference on Systems Signals and Devices								435	440					2018	2018	In this paper, a voltage-controlled bandpass filter employing tunable active inductor for VHF and UHF applications is presented. In order to provide a systematic approach to the realization of tunable active filters with high selectivity, low power consumption and small chip area, several optimization techniques and reconfiguration methods are adopted in this design. Designed with 0.13 mu m CMOS technology, the presented BPF prototype occupies a 0.00025 mm(2) area with pads, draws 2.34/3.45 mA from 1-V voltage supply for an operating center frequency from 145.2 MHz up to 436.2 MHz respectively, and demonstrates 1-dB compression points respectively of 1.23/2.67 dBm. For this tuning, the transmission loss are between -3.52 dB (UHF) and 14.77 dB (VHF) with a minimum noise figure varying respectively from 1.77 up to 1.82 dB.		[Mhiri, Mongia; Ben Hammadi, Aymen; Saad, Sehmi; Besbes, Kamel] Univ Monastir, Microelect & Instrumentat LR, Monastir, Tunisia; [Haddad, Fayrouz] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP,UMR 7334, F-13397 Marseille, France; [Mhiri, Mongia] Univ Monastir, Microelect & Instrumentat LR, Monastir, Tunisia				15th International Multi-Conference on Systems, Signals and Devices (SSD)	MAR 19-22, 2018	IEEE; Tunisian Assoc Appl Sci & Technologies; ERE Tunisia; Novelti; Thyna Petroleum Servive; Univ Sfax, Ecole Natil Ingn Sfax; Leipzig Univ Appl Sci; Techn Univ Chemnitz; Philadelphia Univ; King Fahd Univ Petr & Minerals; Univ Sidi Mohamed Ben Abdallah; Ecole Mohammadia Ingn	Hammamet, TUNISIA	0							Engineering, Electrical & Electronic	WOS:000459847300077		
J	Kchaou, Ameni; Naamane, Aziz; Koubaa, Yassine; M'Sirdi, Nacer K.			IEEE					Current Control Scheme of a Permanent Magnet Synchronous Generator in Wind Energy Conversion System using Adaptive Sliding Mode Control								International Multi-Conference on Systems Signals and Devices								1258	1263					2018	2018	Permanent Magnet Synchronous Generator (PMSG) becomes one of the most used generator type in the variable speed Wind Energy Conversion System (WECS). Several current control strategies have been used in literature. Among these strategies, Sliding Mode Control (SMC) has been applied widely. However, the chattering phenomenon, caused by the oscillations, is the main drawback of SMC. In our paper, we propose a new method based on the adaptive Sliding Mode Control (ASMC) in order to eliminate the chattering effect. The performance of both controllers, CSMC and ASMC, has been evaluated through simulation in MATLAB/SIMULINK.		[Kchaou, Ameni; Koubaa, Yassine] Univ Stax, STA Lab, Stax 3038, Tunisia; [Naamane, Aziz; M'Sirdi, Nacer K.] Univ Toulon & Var, Aix Marseille Univ, CNRS, ENSAM,LSIS,UMR 7296, Toulon, France; [Kchaou, Ameni] Univ Stax, STA Lab, Stax 3038, Tunisia				15th International Multi-Conference on Systems, Signals and Devices (SSD)	MAR 19-22, 2018	IEEE; Tunisian Assoc Appl Sci & Technologies; ERE Tunisia; Novelti; Thyna Petroleum Servive; Univ Sfax, Ecole Natil Ingn Sfax; Leipzig Univ Appl Sci; Techn Univ Chemnitz; Philadelphia Univ; King Fahd Univ Petr & Minerals; Univ Sidi Mohamed Ben Abdallah; Ecole Mohammadia Ingn	Hammamet, TUNISIA	0							Engineering, Electrical & Electronic	WOS:000459847300222		
J	Gartner, Nicolas; Richier, Mathieu; Hugel, Vincent	Kosecka, J							Hydrodynamics parameter identification of submerged bodies: numerical methods comparison and friction model analysis								IEEE International Conference on Intelligent Robots and Systems								5628	5633					2018	2018	This paper focuses on numerical methods that can be used to identify hydrodynamic parameters of submerged bodies, namely added mass, linear and quadratic friction coefficients. The mechanical setup is a free decay pendulum that is equipped with an encoder. The first contribution of this paper deals with the comparison of two estimation methods: one method that fits the acceleration of the dynamical model with the acceleration obtained from derivatives of the measured angular position, and another method that fits this position with the angle obtained by numerical integration. The second contribution consists of investigating to what extent estimated added mass and friction coefficient parameters of the dynamical model match the empirical or theoretical values in the case of a spherical object. The results obtained show that the numerical integration method allows to determine the added mass with a good accuracy and a single friction coefficient could be used for the dynamic model without loosing validity.		[Gartner, Nicolas; Richier, Mathieu; Hugel, Vincent] Univ Toulon & Var, Lab COSMER, Toulon, France; [Gartner, Nicolas] Univ Toulon & Var, Lab COSMER, Toulon, France				25th IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	OCT 01-05, 2018	IEEE Robot & Automat Soc; IEEE Ind Elect Soc; Robot Soc Japan; Soc Instrument & Control Engineers; New Technol Fdn; IEEE; Adept MobileRobots; Willow Garage; Aldebaran Robot; Natl Instruments; Reflexxes GmbH; Schunk Intec S L U; Univ Carlos III Madrid; BOSCH; JD COM; Pal Robot; KUKA; Santander; Squirrel AI Learning; Baidu; Generat Robots; KINOVA Robot; Ouster; Univ Pablo Olavide Sevilla; Rapyuta Robot; SICK; TOYOTA; UP; Amazon; ARGO; Built Robot; Disney Res; Easy Mile; Hitachi; Robot; Khalifa Univ; Magazino; MathWorks; New Dexterity; Schunk; nuTonomy; PILZ; Prophesee; Rootnik; Saga Robot; Shadow; Soft Bank Robot; Anyverse; GalTech; Generat Robot; IEEE CAA Journal Automatica Sinica; Sci Robot, AAAS; TERAS	Madrid, SPAIN	0							Computer Science, Artificial Intelligence; Computer Science, Information Systems; Robotics	WOS:000458872705020		
