PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Leblanc, Vanessa; Hellal, Jennifer; Fardeau, Marie-Laure; Khelaifia, Saber; Sergeant, Claire; Garrido, Francis; Ollivier, Bernard; Joulian, Catherine								Microbial and Geochemical Investigation down to 2000 m Deep Triassic Rock (Meuse/Haute Marne, France)								GEOSCIENCES				9	1					3	10.3390/geosciences9010003			JAN 2019	2019	In 2008, as part of a feasibility study for radioactive waste disposal in deep geological formations, the French National Radioactive Waste Management Agency (ANDRA) drilled several boreholes in the transposition zone in order to define the potential variations in the properties of the Callovo-Oxfordian claystone formation. This consisted of a rare opportunity to investigate the deep continental biosphere that is still poorly known. Four rock cores, from 1709, 1804, 1865, and 1935 m below land surface, were collected from Lower and Middle Triassic formations in the Paris Basin (France) to investigate their microbial and geochemical composition. Rock leachates showed high salinities ranging from 100 to 365 g.L-1 NaCl, current temperatures averaging 65 degrees C, no detectable organic matter, and very fine porosity. Microbial composition was studied using a dual cultural and molecular approach. While the broad-spectrum cultural media that was used to activate microbial communities was unsuccessful, the genetic investigation of the dominant 16S rRNA gene sequences revealed eight bacterial genera considered as truly indigenous to the Triassic cores. Retrieved taxa were affiliated to aerobic and facultative anaerobic taxon, mostly unknown to grow in very saline media, except for one taxon related to Halomonas. They included Firmicutes and alpha-, beta-, and gamma-Proteobacteria members that are known from many subsurface environments and deep terrestrial and marine ecosystems. As suggested by geochemical analyses of rocks and rock leachates, part of the indigenous bacterial community may originate from a cold paleo-recharge of the Trias aquifer with water originating from ice melting. Thus, retrieved DNA would be fossil DNA. As previously put forward to explain the lack of evidence of microbial life in deep sandstone, another hypothesis is a possible paleo-sterilisation that is based on the poly-extremophilic character of the confined Triassic sandstones, which present high salinity and temperature.		[Leblanc, Vanessa; Hellal, Jennifer; Garrido, Francis; Joulian, Catherine] Bur Rech Geol & Minieres, Geomicrobiol & Environm Monitoring Unit, F-45060 Orleans 02, France; [Leblanc, Vanessa; Sergeant, Claire] Bordeaux Univ, Ctr Etud Nucl Bordeaux Gradignan, UMR5797, F-33170 Gradignan, France; [Leblanc, Vanessa; Khelaifia, Saber] CNRS, IN2P3, Ctr Etud Nucl Bordeaux Gradignan, UMR5797, F-33170 Gradignan, France; [Fardeau, Marie-Laure; Khelaifia, Saber; Ollivier, Bernard] Aix Marseille Univ, CNRS, INSU, IRD,MIO,UM 110, F-13288 Marseille, France; [Fardeau, Marie-Laure; Khelaifia, Saber; Ollivier, Bernard] Univ Toulon & Var, CNRS, INSU, F-83957 La Garde, France; [Joulian, Catherine] Bur Rech Geol & Minieres, Geomicrobiol & Environm Monitoring Unit, F-45060 Orleans 02, France								1							Geosciences, Multidisciplinary	WOS:000459746300003		
J	Morat, Fabien; Briand, Marine J.; Pecheyran, Christophe; Letourneur, Yves								Differential uses of coral reef habitats by a poorly-known cryptic fish predator								JOURNAL OF FISH BIOLOGY				94	1			53	61		10.1111/jfb.13853			JAN 2019	2019	This study used otolith microchemistry to evaluate whether the moray eel Gymnothorax chilospilus uses different habitats throughout its life (mainly juvenile and adult phases). Of the most informative trace elements within otoliths (the twelve isotopes Na-23, Mg-25, Ca-43, Mn-55, Co-59, Ni-60, Cu-63, Zn-66, Sr-86, Cd-111, Ba-138 and Pb-208) only three ratios of Ca (Na:Ca, Sr:Ca and Ba:Ca) were informative and therefore used in a multivariate regression-tree analysis. Using a multivariate partitioning, three main phases were described from profiles, including the larval life phase (leptocephali), the intermediate phase (longest section between the larval life phase and the terminal phase) and the terminal phase (final section i.e., the most recent months preceding the death of fish). According to concentrations of the three ratios to Ca, G. chilospilus can be separated into three groups during their larval life stage (very different in Sr and Na), four groups during the intermediate phase (few differences in Sr and Na) and three groups during the terminal phase (differences in Sr), illustrating that G. chilospilus inhabit different habitats during these three phases. Our results showed that the leptocephali encountered different oceanic water masses with fluctuating Sr:Ca ratios during the early larval phase. During the intermediate phase (main part of their life-span), they lived in lagoonal waters such as fringing reefs or reef flats of lagoonal islets, characterized by a lower Sr:Ca ratio. During the latter part of their life, approximately one third of G. chilospilus encountered more oceanic waters close to or at barrier reefs, suggesting possible movements of these fish along a coast-to-ocean gradient.		[Morat, Fabien] Univ Perpignan, PSL Univ Paris, CNRS, CRIOBE,EPHE,UPVD,USR 3278, 52 Ave Paul Alduy, F-66860 Perpignan, France; [Morat, Fabien] Lab Excellence CORAIL, Papetoai Moorea, French Polynesi, France; [Briand, Marine J.] Univ Toulon & Var, Aix Marseille Univ, CNRS, INSU,IRD,Inst Mediterraneen Oceanol MIO, Marseille, France; [Pecheyran, Christophe] Univ Pau & Pays Adour, CNRS, LCABIE, IPREM,UMR 5254,Helioparc Pau Pyrenees, Pau, France; [Letourneur, Yves] Univ Nouvelle Caledonie, Inst ISEA, Noumea, New Caledonia; [Letourneur, Yves] Univ Nouvelle Caledonie, LABEX Corail, Noumea, New Caledonia; [Morat, Fabien] Univ Perpignan, PSL Univ Paris, CNRS, CRIOBE,EPHE,UPVD,USR 3278, 52 Ave Paul Alduy, F-66860 Perpignan, France								0							Fisheries; Marine & Freshwater Biology	WOS:000457463200007		
J	Schoeffler, Marine; Gaudin, Anne-Laure; Ramel, Fanny; Valette, Odile; Denis, Yann; Ben Hania, Wagdi; Hirschler-Rea, Agnes; Dolla, Alain								Growth of an anaerobic sulfate-reducing bacterium sustained by oxygen respiratory energy conservation after O-2-driven experimental evolution								ENVIRONMENTAL MICROBIOLOGY				21	1			360	373		10.1111/1462-2920.14466			JAN 2019	2019	Desulfovibrio species are representatives of microorganisms at the boundary between anaerobic and aerobic lifestyles, since they contain the enzymatic systems required for both sulfate and oxygen reduction. However, the latter has been shown to be solely a protective mechanism. By implementing the oxygen-driven experimental evolution of Desulfovibrio vulgaris Hildenborough, we have obtained strains that have evolved to grow with energy derived from oxidative phosphorylation linked to oxygen reduction. We show that a few mutations are sufficient for the emergence of this phenotype and reveal two routes of evolution primarily involving either inactivation or overexpression of the gene encoding heterodisulfide reductase. We propose that the oxygen respiration for energy conservation that sustains the growth of the O-2-evolved strains is associated with a rearrangement of metabolite fluxes, especially NAD(+)/NADH, leading to an optimized O-2 reduction. These evolved strains are the first sulfate-reducing bacteria that exhibit a demonstrated oxygen respiratory process that enables growth.		[Schoeffler, Marine; Ben Hania, Wagdi; Hirschler-Rea, Agnes; Dolla, Alain] Univ Toulon & Var, Aix Marseille Univ, CNRS, IRD,MIO, Marseille, France; [Gaudin, Anne-Laure; Ramel, Fanny; Valette, Odile] Aix Marseille Univ, CNRS, LCB, Marseille, France; [Gaudin, Anne-Laure] GERME SA, Technopole Chateau Gombert, Marseille, France; [Denis, Yann] Aix Marseille Univ, CNRS, IMM, Marseille, France; [Dolla, Alain] Univ Toulon & Var, Aix Marseille Univ, CNRS, IRD,MIO, Marseille, France								8							Microbiology	WOS:000456278900025		
J	Chittaro, Francesca C.; Poggiolini, Laura								Strong Local Optimality for Generalized L1 Optimal Control Problems								JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS				180	1			207	234		10.1007/s10957-018-1337-y			JAN 2019	2019	In this paper, we analyze control-affine optimal control problems with a cost functional involving the absolute value of the control. The Pontryagin extremals associated with such systems are given by (possible) concatenations of bang arcs with singular arcs and with zero control arcs, that is, arcs where the control is identically zero. Here, we consider Pontryagin extremals given by a bang-zero control-bang concatenation. We establish sufficient optimality conditions for such extremals, in terms of some regularity conditions and of the coerciveness of a suitable finite-dimensional second variation.		[Chittaro, Francesca C.] Univ Toulon & Var, Aix Marseille Univ, CNRS, LIS, Marseille, France; [Poggiolini, Laura] Univ Firenze, Dipartimento Matemat & Informat Ulisse Dini, Via Santa Marta 3, I-50139 Florence, Italy; [Poggiolini, Laura] Univ Firenze, Dipartimento Matemat & Informat Ulisse Dini, Via Santa Marta 3, I-50139 Florence, Italy								1							Operations Research & Management Science; Mathematics, Applied	WOS:000456255600012		
J	Levisse, Alexandre; Gaillardon, Pierre-Emmanuel; Giraud, Bastien; O'Connor, Ian; Noel, Jean-Philippe; Moreau, Mathieu; Portal, Jean-Michel								Resistive Switching Memory Architecture Based on Polarity Controllable Selectors								IEEE TRANSACTIONS ON NANOTECHNOLOGY				18				183	194		10.1109/TNANO.2018.2887140			2019	2019	With the continuous scaling of CMOS technology, integrating an embedded high-density non-volatile memory appears to be more and more costly and technologically challenging. Beyond floating-gate memory technologies, bipolar resistive random access memories (RRAM) appear to be one of the most promising technologies. However, when organized in 1 or 2-transistor 1-RRAM (1T1R, 2T1R) architectures, they suffer from large bitcell area, degraded performance, and reliability issue during reset operation. The association of multiple-independent-gate polarity controllable transistors (PCT) with RRAM overcomes these drawbacks while providing a dense structure. In this paper, we present two innovative PCT-based bitcells and propose an extensive study of their functionality, physical design considerations, and performances in read and write operations compared to CMOS-based 1T1R and 2T1R bitcells. The proposed bitcells outperform the performances of 1T1R and 2T1R bitcells in reset (5x to 105x speed improvement) and are competitive in term of area (1.35x to 2.6x area reduction versus 2T1R) and avoid gate overdrive (1.2 V versus more than 2 V in 1T1R bitcells), thus reducing selector reliability concerns. We also propose an innovative programming strategy that takes advantage of the PCT polarity control and enables 500x improvement in reset performance. Finally, the proposed bitcells perform 15%-67% faster than CMOS bitcells in read.		[Levisse, Alexandre] Swiss Fed Inst Technol Lausanne EPFL, Embedded Syst Lab, CH-1015 Lausanne, Switzerland; [Gaillardon, Pierre-Emmanuel] Univ Utah, Dept Elect & Comp Engn, Salt Lake City, UT 84112 USA; [Giraud, Bastien; Noel, Jean-Philippe] Univ Grenoble Alpes, F-38000 Grenoble, France; [Giraud, Bastien; Noel, Jean-Philippe] CEA, LETI, MINATEC Campus, F-38054 Grenoble, France; [O'Connor, Ian] Univ Lyon, Lyon Inst Nanotechnol, Ecole Cent Lyon, F-69134 Lyon, France; [Moreau, Mathieu; Portal, Jean-Michel] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, F-13007 Marseille, France; [Levisse, Alexandre] Swiss Fed Inst Technol Lausanne EPFL, Embedded Syst Lab, CH-1015 Lausanne, Switzerland								1							Engineering, Electrical & Electronic; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied	WOS:000455709300022		
J	Dellacherie, Stephane; Faccanoni, Gloria; Grec, Berenice; Penel, Yohan								Accurate steam-water equation of state for two-phase flow LMNC model with phase transition								APPLIED MATHEMATICAL MODELLING				65				207	233		10.1016/j.apm.2018.07.028			JAN 2019	2019	This paper is concerned with the design of incomplete equations of state for a two-phase flow with phase transition that are specific to the low Mach number regime. It makes use of the fact that the thermodynamic pressure has small variations in this regime. These equations of state supplement the 2D LMNC model introduced in previous works. Our innovative strategy relies on tabulated values and is proven to satisfy crucial thermodynamic requirements such as positivity, monotonicity and continuity. In particular, saturation values are exact. This procedure is assessed by means of analytical steady solutions and comparisons with standard analytical equations of state, and shows a great improvement in accuracy. (C) 2018 Elsevier Inc. All rights reserved.		[Dellacherie, Stephane] TransEnergie, Hydroquebec, 75 Blvd Rene Levesque Ouest, Montreal, PQ H2Z 1A4, Canada; [Faccanoni, Gloria] Univ Toulon & Var, IMATH, EA 2134, Ave Univ, F-83957 La Garde, France; [Grec, Berenice] Univ Paris 05, Sorbonne Paris Cite, MAP5 UMR CNRS 8145, 45 Rue St Peres, F-75270 Paris 6, France; [Penel, Yohan] INRIA, Team ANGE, CEREMA, F-75005 Paris, France; [Penel, Yohan] UPMC Univ Paris 06, Sorbonne Univ, LJLL UMR CNRS 7598, F-75005 Paris, France; [Grec, Berenice] Univ Paris 05, Sorbonne Paris Cite, MAP5 UMR CNRS 8145, 45 Rue St Peres, F-75270 Paris 6, France								0							Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications; Mechanics	WOS:000454970400013		
J	Paluselli, Andrea; Fauvelle, Vincent; Galgani, Francois; Sempere, Richard								Phthalate Release from Plastic Fragments and Degradation in Seawater								ENVIRONMENTAL SCIENCE & TECHNOLOGY				53	1			166	175		10.1021/acs.est.8b05083			JAN 1 2019	2019	Plastic debris in the environment contains plasticizers, such as phthalates (PAEs), that can be released during plastic aging. Here, two common plastic materials, an insulation layer of electric cables (polyvinyl chloride, PVC-cables) and plastic garbage bag (polyethylene, PE-bags), were incubated in natural seawater under laboratory conditions, and the PAE migration to the seawater phase was studied with varying light and bacterial conditions over a 90-day time course. Free PAEs diluted in seawater were also studied for bacterial degradation. Our results showed that, within the first month of incubation, both plastic materials significantly leached out PAEs into the surrounding water. We found that di-isobutyl phthalate (DiBP) and di-n-butyl phthalate (DnBP) were the main PAEs released from the PE-bags, with the highest values of 83.4 +/- 12.5 and 120.1 +/- 18.0 ng g(-1) of plastic, respectively. Furthermore, dimethyl phthalate (DMP) and diethyl phthalate (DEP) were the main PAEs released from PVC-cables, with mass fractions as high as 9.5 +/- 1.4 and 68.9 +/- 10.3 ng g(-1), respectively. Additionally, we found that light and bacterial exposure increased the total amount of PAEs released from PVC-cables by a factor of up to 5, whereas they had no influence in the case of PE-bags.		[Paluselli, Andrea; Fauvelle, Vincent; Sempere, Richard] Aix Marseille Univ, F-13288 Marseille, France; [Paluselli, Andrea; Fauvelle, Vincent; Sempere, Richard] Univ Toulon & Var, CNRS, IRD, MIO, F-13288 Marseille, France; [Galgani, Francois] IFREMER, Lab Environm Ressources, Provence Azur Corse, Ctr Mediterranee,ZP Bregaillon, F-83500 La Seyne Sur Mer, France; [Sempere, Richard] Aix Marseille Univ, F-13288 Marseille, France; [Sempere, Richard] Univ Toulon & Var, CNRS, IRD, MIO, F-13288 Marseille, France								70							Engineering, Environmental; Environmental Sciences	WOS:000455076600018		
J	Roux, Simon; Adriaenssens, Evelien M.; Dutilh, Bas E.; Koonin, Eugene V.; Kropinski, Andrew M.; Krupovic, Mart; Kuhn, Jens H.; Lavigne, Rob; Brister, J. Rodney; Varsani, Arvind; Amid, Clara; Aziz, Ramy K.; Bordenstein, Seth R.; Bork, Peer; Breitbart, Mya; Cochrane, Guy R.; Daly, Rebecca A.; Desnues, Christelle; Duhaime, Melissa B.; Emerson, Joanne B.; Enault, Francois; Fuhrman, Jed A.; Hingamp, Pascal; Hugenholtz, Philip; Hurwitz, Bonnie L.; Ivanova, Natalia N.; Labonte, Jessica M.; Lee, Kyung-Bum; Malmstrom, Rex R.; Martinez-Garcia, Manuel; Mizrachi, Ilene Karsch; Ogata, Hiroyuki; Paez-Espino, David; Petit, Marie-Agnes; Putonti, Catherine; Rattei, Thomas; Reyes, Alejandro; Rodriguez-Valera, Francisco; Rosario, Karyna; Schriml, Lynn; Schulz, Frederik; Steward, Grieg F.; Sullivan, Matthew B.; Sunagawa, Shinichi; Suttle, Curtis A.; Temperton, Ben; Tringe, Susannah G.; Thurber, Rebecca Vega; Webster, Nicole S.; Whiteson, Katrine L.; Wilhelm, Steven W.; Wommack, K. Eric; Woyke, Tanja; Wrighton, Kelly C.; Yilmaz, Pelin; Yoshida, Takashi; Young, Mark J.; Yutin, Natalya; Allen, Lisa Zeigler; Kyrpides, Nikos C.; Eloe-Fadrosh, Emiley A.								Minimum Information about an Uncultivated Virus Genome (MIUViG)								NATURE BIOTECHNOLOGY				37	1			29	37		10.1038/nbt.4306			JAN 2019	2019	We present an extension of the Minimum Information about any (x) Sequence (MIxS) standard for reporting sequences of uncultivated virus genomes. Minimum Information about an Uncultivated Virus Genome (MIUViG) standards were developed within the Genomic Standards Consortium framework and include virus origin, genome quality, genome annotation, taxonomic classification, biogeographic distribution and in silico host prediction. Community-wide adoption of MIUViG standards, which complement the Minimum Information about a Single Amplified Genome (MISAG) and Metagenome-Assembled Genome (M I MAG) standards for uncultivated bacteria and archaea, will improve the reporting of uncultivated virus genomes in public databases. In turn, this should enable more robust comparative studies and a systematic exploration of the global virosphere.		[Roux, Simon; Ivanova, Natalia N.; Malmstrom, Rex R.; Paez-Espino, David; Schulz, Frederik; Tringe, Susannah G.; Woyke, Tanja; Kyrpides, Nikos C.; Eloe-Fadrosh, Emiley A.] US DOE, Joint Genome Inst, Walnut Creek, CA 94598 USA; [Adriaenssens, Evelien M.] Univ Liverpool, Inst Integrat Biol, Liverpool, Merseyside, England; [Dutilh, Bas E.] Univ Utrecht, Theoret Biol & Bioinformat, Utrecht, Netherlands; [Dutilh, Bas E.] Radboud Univ Nijmegen, Ctr Mol & Biomol Informat, Med Ctr, Nijmegen, Netherlands; [Koonin, Eugene V.; Brister, J. Rodney; Mizrachi, Ilene Karsch; Yutin, Natalya] NIH, Natl Ctr Biotechnol Informat, Natl Lib Med, Bldg 10, Bethesda, MD 20892 USA; [Kropinski, Andrew M.] Univ Guelph, Dept Pathobiol, Ontario Vet Coll, Guelph, ON, Canada; [Krupovic, Mart] Inst Pasteur, Unite Biol Mol Gene Chez Extremophiles, Paris, France; [Kuhn, Jens H.] NIAID, Integrated Res Facil Ft Detrick, NIH, Frederick, MD USA; [Lavigne, Rob] Katholieke Univ Leuven, Lab Gene Technol, Heverlee, Belgium; [Varsani, Arvind] Arizona State Univ, Sch Life Sci, Ctr Evolut & Med, Biodesign Ctr Fundamental & Appl Microbiom, Tempe, AZ USA; [Varsani, Arvind] Univ Cape Town, Dept Integrat Biomed Sci, Struct Biol Res Unit, Cape Town, South Africa; [Amid, Clara; Cochrane, Guy R.] European Bioinformat Inst EMBL EBI, European Mol Biol Lab, Wellcome Genome Campus, Hinxton, England; [Aziz, Ramy K.] Cairo Univ, Dept Microbiol & Immunol, Fac Pharm, Cairo, Egypt; [Bordenstein, Seth R.] Vanderbilt Univ, Vanderbilt Genet Inst, Vanderbilt Inst Infect Immunol & Inflammat, Dept Biol Sci & Pathol, 221 Kirkland Hall, Nashville, TN 37235 USA; [Bordenstein, Seth R.] Vanderbilt Univ, Vanderbilt Genet Inst, Vanderbilt Inst Infect Immunol & Inflammat, Dept Microbiol, 221 Kirkland Hall, Nashville, TN 37235 USA; [Bordenstein, Seth R.] Vanderbilt Univ, Vanderbilt Genet Inst, Vanderbilt Inst Infect Immunol & Inflammat, Dept Immunol, 221 Kirkland Hall, Nashville, TN 37235 USA; [Bork, Peer] European Mol Biol Lab, Heidelberg, Germany; [Breitbart, Mya; Rosario, Karyna] Univ S Florida, Coll Marine Sci, St Petersburg, FL USA; [Daly, Rebecca A.; Wrighton, Kelly C.] Colorado State Univ, Soil & Crop Sci Dept, Ft Collins, CO 80523 USA; [Desnues, Christelle] Aix Marseille Univ, CNRS, MEPHI, IHU Mediterranee Infect, Marseille, France; [Duhaime, Melissa B.] Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA; [Emerson, Joanne B.] Univ Calif Davis, Dept Plant Pathol, Davis, CA 95616 USA; [Enault, Francois] Univ Clermont Auvergne, CNRS, UMR 6023, LMGE, Aubiere, France; [Fuhrman, Jed A.] Univ Southern Calif, Los Angeles, CA USA; [Hingamp, Pascal] Univ Toulon & Var, Aix Marseille Univ, CNRS, IRD,MIO,UM 110, Marseille, France; [Hugenholtz, Philip; Webster, Nicole S.] Univ Queensland, Sch Chem & Mol Biosci, Australian Ctr Ecogen, St Lucia, Qld, Australia; [Hurwitz, Bonnie L.] Univ Arizona, Dept Agr & Biosyst Engn, Tucson, AZ USA; [Hurwitz, Bonnie L.] Univ Arizona, Res Inst BIO5, Tucson, AZ USA; [Labonte, Jessica M.] Texas A&M Univ, Dept Marine Biol, Galveston, TX 77553 USA; [Lee, Kyung-Bum] Natl Inst Genet, DDBJ Ctr, Mishima, Shizuoka, Japan; [Martinez-Garcia, Manuel] Univ Alicante, Dept Physiol Genet & Microbiol, Alicante, Spain; [Ogata, Hiroyuki] Kyoto Univ, Inst Chem Res, Uji, Kyoto, Japan; [Petit, Marie-Agnes] Univ Paris Saclay, AgroParisTech, INRA, Micalis Inst, Jouy En Josas, France; [Putonti, Catherine] Loyola Univ, Dept Biol, Chicago, IL 60626 USA; [Putonti, Catherine] Loyola Univ, Bioinformat Program, Chicago, IL 60611 USA; [Putonti, Catherine] Loyola Univ, Dept Comp Sci, Chicago, IL 60611 USA; [Rattei, Thomas] Univ Vienna, Dept Microbiol & Ecosyst Sci, Div Computat Syst Biol, Res Network Chem Meets Microbiol, Vienna, Austria; [Reyes, Alejandro] Univ los Andes, Dept Biol Sci, Max Planck Tandem Grp Computat Biol, Bogota, Colombia; [Rodriguez-Valera, Francisco] Univ Miguel Hernandez, Dept Prod Vegetal & Microbiol, Evolutionary Genom Grp, Alicante, Spain; [Schriml, Lynn] Univ Maryland, Sch Med, Baltimore, MD 21201 USA; [Steward, Grieg F.] Univ Hawaii Manoa, Dept Oceanog, Ctr Microbial Oceanog Res & Educ, Honolulu, HI 96822 USA; [Sullivan, Matthew B.] Ohio State Univ, Dept Microbiol, 484 W 12th Ave, Columbus, OH 43210 USA; [Sullivan, Matthew B.] Ohio State Univ, Dept Civil Environm & Geodet Engn, Columbus, OH 43210 USA; [Sunagawa, Shinichi] Swiss Fed Inst Technol, Dept Biol, Zurich, Switzerland; [Suttle, Curtis A.] Univ British Columbia, Dept Earth Ocean & Atmospher Sci, Vancouver, BC, Canada; [Suttle, Curtis A.] Univ British Columbia, Dept Bot, Vancouver, BC, Canada; [Suttle, Curtis A.] Univ British Columbia, Dept Microbiol & Immunol, Vancouver, BC, Canada; [Suttle, Curtis A.] Univ British Columbia, Inst Oceans & Fisheries, Vancouver, BC, Canada; [Temperton, Ben] Univ Exeter, Sch Biosci, Exeter, Devon, England; [Thurber, Rebecca Vega] Oregon State Univ, Dept Microbiol, Corvallis, OR 97331 USA; [Webster, Nicole S.] Australian Inst Marine Sci, Townsville, Qld, Australia; [Whiteson, Katrine L.] Univ Calif Irvine, Dept Mol Biol & Biochem, Irvine, CA 92717 USA; [Wilhelm, Steven W.] Univ Tennessee, Dept Microbiol, Knoxville, TN 37996 USA; [Wommack, K. Eric] Univ Delaware, Delaware Biotechnol Inst, Newark, DE USA; [Yilmaz, Pelin] Max Planck Inst Marine Microbiol, Microbial Physiol Grp, Bremen, Germany; [Yoshida, Takashi] Kyoto Univ, Grad Sch Agr, Kitashirakawa Oiwake, Kyoto, Japan; [Young, Mark J.] Montana State Univ, Dept Plant Sci & Plant Pathol, Bozeman, MT 59717 USA; [Allen, Lisa Zeigler] J Craig Venter Inst, La Jolla, CA USA; [Allen, Lisa Zeigler] Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, CA 92093 USA; [Roux, Simon; Eloe-Fadrosh, Emiley A.] US DOE, Joint Genome Inst, Walnut Creek, CA 94598 USA								80							Biotechnology & Applied Microbiology	WOS:000454804600016		
J	Cristia, Maximiliano; Hollmann, Diego A.; Frydman, Claudia								A multi-target compiler for CML-DEVS								SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL				95	1			11	29		10.1177/0037549718765080			JAN 2019	2019	Discrete Event System Specification (DEVS) is a modular and hierarchical formalism for system modeling and simulation. DEVS models can be mathematically described; simulation is performed by tools called concrete simulators. Concerning atomic DEVS models, each concrete simulator has its own input language which is, essentially, a general-purpose programming language (such as Java or C++). Hence, once engineers have written the mathematical model, they need to manually translate it into the input language of the concrete simulator of their choice. In this paper we present a multi-target compiler for atomic DEVS models written in CML-DEVS, a mathematics-based DEVS modeling language. This multi-target compiler is able to compile a CML-DEVS model to the input languages of the PowerDEVS and DEVS-Suite concrete simulators. In this way, the CML-DEVS compiler frees engineers from the manual translation of their mathematical models. In fact, the same mathematical model can be simulated on both simulators by simply recompiling the model. The CML-DEVS multi-target compiler can be easily extended to produce code for other concrete simulators.		[Cristia, Maximiliano] Univ Nacl Rosario, Software Engn, Rosario, Santa Fe, Argentina; [Cristia, Maximiliano] CIFASIS, Software Engn Res Grp, Rosario, Santa Fe, Argentina; [Hollmann, Diego A.] Consejo Nacl Invest Cient & Tecn, CIFASIS, Rosario, Argentina; [Frydman, Claudia] Univ Toulon & Var, Aix Marseille Univ, CNRS, ENSAM,LSIS UMR 7296, F-13397 Marseille, France; [Cristia, Maximiliano] Univ Nacl Rosario, Pellegrini 250, RA-2000 Rosario, Santa Fe, Argentina; [Cristia, Maximiliano] CIFASIS, Pellegrini 250, RA-2000 Rosario, Santa Fe, Argentina								1							Computer Science, Interdisciplinary Applications; Computer Science, Software Engineering	WOS:000453543700002		
J	Haddad, F.; Rahajandraibe, W.; Ghorbel, I			IEEE					A CMOS Digitally Controlled Oscillator for reconfigurable RF applications								Mediterranean Microwave Symposium														2019	2019	This paper presents a design of a CMOS digitally controlled oscillator (DCO) using a tunable active inductor (TAI) to reduce the area and cost for reconfigurable multi-band RF applications. The compatibility of this circuit to different wireless standards shows its potential to be implemented for the Internet of Things (IoT). The proposed TAI, based on a gyrator-C topology, achieves coarse frequency tuning due to a 4-bit digitally controlled current source. Implemented in 130 nm CMOS technology, the DCO occupies an area of only (52 x 48) mu m(2). The circuit offers a frequency tuning from 1.65 GHz to 2.5 GHz for a 4-bit digital control word in [1, 15]. The optimal phase noise is about -87 dBc/Hz @1 MHz offset with power consumption varying from 2.6 mW to 5 mW at a supply voltage of 1.1 V when changing the control word digitally from 1 to 15.		[Haddad, F.; Rahajandraibe, W.] Univ Toulon & Var, CNRS, Aix Marseille Univ, IM2NP UMR 7334, Marseille, France; [Ghorbel, I] Univ Sfax, ENIS, Sfax, Tunisia; [Haddad, F.] Univ Toulon & Var, CNRS, Aix Marseille Univ, IM2NP UMR 7334, Marseille, France				IEEE 19th Mediterranean Microwave Symposium (MMS)	OCT 31-NOV 02, 2019	IEEE; Microwave Elect Res Lab; NOCCS; SERCOM; Lab Electronique Technologies & Informat; LP3ME; Lab Syst Commun; Green & Smart Commun Syst; Innovat Communicent & Cooperat Mobiles; Adv Technologies Med & Signals; APS Tunisia Chapter; Agence Univ Francophonie; Fac Sci Tunis; IEEE Instrumentat & Measurement Soc; IEEE Tunisia Sect; IEEE Africa Council; MTT S; MTT S Tunisia Chapter; FLY CAR; PE Manar; RUSTA; STMicroelectron; Sup Com; Sup Tech Univ; Tuniso Int Courtage Assurances Reassurances; Univ Monastir; Univ Sousse; Univ Tunis Manar	Hammamet, TUNISIA	0							Engineering, Electrical & Electronic	WOS:000621174000010		
